anime_id,name,genre,type,episodes,rating
91,Mobile Suit Gundam Wing: Endless Waltz,"['Adventure', ' Cars', ' Shounen', ' Sports']",Movie,1,6.82
2594,Piano no Mori,"['Adventure', ' Comedy', ' Horror', ' School', ' Shounen', ' Supernatural']",Movie,1,6.82
210,Ranma ½,"['Action', ' Adventure', ' Comedy', ' Shounen']",Movie,1,6.82
1007,Ranma ½ OVA,"['Comedy', ' Mecha', ' Police', ' Sci-Fi']",Movie,1,6.82
19775,Sidonia no Kishi,"['Fantasy', ' Slice of Life']",Movie,1,6.82
534,Slayers,"['Action', ' Adventure', ' Drama', ' Military', ' Sci-Fi', ' Space']",Movie,1,6.82
9790,Sora no Otoshimono: Tokeijikake no Angeloid,"['Drama', ' Music', ' Romance']",Movie,1,6.81
2582,Soukou Kihei Votoms,"['Drama', ' Shoujo', ' Slice of Life']",Movie,1,6.81
407,Tantei Gakuen Q,"['Drama', ' Historical', ' Slice of Life']",Movie,1,6.81
6213,Toaru Kagaku no Railgun,"['Music', ' Shoujo', ' Sports']",Movie,1,6.81
1000,Uchuu Kaizoku Captain Harlock,"['Music', ' Shoujo']",Movie,1,6.81
1375,Watashi no Ashinaga Ojisan,"['Adventure', ' Military', ' Sci-Fi', ' Shounen']",Movie,1,6.81
8514,Break Blade 2: Ketsubetsu no Michi,"['Action', ' Mecha', ' Romance', ' Shounen']",Movie,1,6.81
951,Chibi Maruko-chan,"['Action', ' Fantasy', ' Martial Arts', ' Sci-Fi', ' Supernatural']",Movie,1,6.81
12117,Detective Conan Movie 16: The Eleventh Striker,"['Adventure', ' Comedy', ' Kids']",Movie,1,6.81
2508,Genshiken 2,"['Adventure', ' Comedy', ' Fantasy', ' Kids', ' Shounen']",Movie,1,6.80
19115,Giovanni no Shima,"['Shounen', ' Sports']",Movie,1,6.80
6904,Hellsing I: Digest for Freaks,"['Adventure', ' Drama', ' Slice of Life']",Movie,1,6.80
22125,Kuroko no Basket: Mou Ikkai Yarimasen ka,"['Drama', ' Fantasy', ' Kids']",Movie,1,6.80
4454,Macross F: Close Encounter - Deculture Edition,"['Adventure', ' Comedy', ' Romance', ' Shoujo', ' Shounen Ai']",Movie,1,6.80
32547,Non Non Biyori Repeat OVA,"[' Sweets', ' Strange?', 'Fantasy']",Movie,1,6.80
15959,Nurarihyon no Mago OVA,"['Action', ' Drama', ' Shounen', ' Sports']",Movie,1,6.79
16239,One Piece: Episode of Luffy - Hand Island no Bouken,"['Action', ' Comedy', ' Drama', ' Martial Arts', ' Romance', ' Samurai']",Movie,1,6.79
31772,One Punch Man Specials,"['Fantasy', ' Harem', ' Romance', ' Shoujo']",Movie,1,6.79
396,Seikai no Senki,"['Adventure', ' Comedy', ' Fantasy', ' Kids']",Movie,1,6.79
8407,Sora no Otoshimono: Forte,"['Action', ' Demons', ' Fantasy', ' Super Power']",Movie,1,6.78
20057,Space☆Dandy,"['Action', ' Drama', ' Fantasy', ' Mecha', ' Sci-Fi']",Movie,1,6.78
9074,Arakawa Under the Bridge x Bridge,"['Demons', ' Historical']",Movie,1,6.78
7305,Detective Conan Movie 10: Promo Special,"['Drama', ' Sci-Fi', ' Space']",Movie,1,6.78
226,Elfen Lied,"['Comedy', ' Fantasy']",Movie,1,6.78
644,Hachimitsu to Clover Specials,"['Comedy', ' Sci-Fi', ' Seinen', ' Slice of Life']",Movie,1,6.79
15117,Kami nomi zo Shiru Sekai: Tenri-hen,"['Comedy', ' Dementia', ' Psychological', ' Sci-Fi']",Movie,1,6.78
10460,Kimi to Boku.,"['Comedy', ' Ecchi', ' Kids', ' School', ' Shounen', ' Slice of Life']",Movie,1,6.77
6050,Mahou Sensei Negima! Mou Hitotsu no Sekai,"[' Momotarou no Nanna no Sa', 'Adventure', ' Fantasy', ' Kids', ' Sci-Fi', ' Shounen']",Movie,1,6.77
444,Maria-sama ga Miteru: Haru,"['Action', ' Adventure', ' Fantasy', ' Magic', ' Shounen']",Movie,1,6.77
82,Mobile Suit Gundam 0080: War in the Pocket,"['Action', ' Mecha', ' Sci-Fi', ' Shounen']",Movie,1,6.77
15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,"['Action', ' Adventure', ' Fantasy', ' Kids']",Movie,1,6.77
30347,Nanatsu no Taizai OVA,"['Action', ' Adventure', ' Mecha', ' Sci-Fi']",Movie,1,6.76
31704,One Punch Man: Road to Hero,"['Drama', ' Fantasy', ' Kids']",Movie,1,6.76
1699,Romeo x Juliet,"['Action', ' Drama', ' Fantasy', ' Romance']",Movie,1,6.76
517,School Rumble Ichi Gakki Hoshuu,"['Adventure', ' Historical', ' Shoujo', ' Slice of Life']",Movie,1,6.75
29829,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,"['Action', ' Adventure', ' Drama', ' Martial Arts', ' Romance', ' Shounen']",Movie,1,6.75
30868,Ajin Part 1: Shoudou,"['Adventure', ' Drama', ' Sci-Fi']",Movie,1,6.75
22199,Akame ga Kill!,"['Adventure', ' Fantasy', ' Kids']",Movie,1,6.75
14941,AKB0048: Next Stage,"['Fantasy', ' Kids']",Movie,1,6.75
978,Change!! Getter Robo: Sekai Saigo no Hi,"['Drama', ' Historical']",Movie,1,6.74
2994,Death Note Rewrite,"['Action', ' Mecha', ' Military', ' Police', ' Sci-Fi']",Movie,1,6.74
14735,Detective Conan Movie 17: Private Eye in the Distant Sea,"['Comedy', ' Sci-Fi', ' Shounen']",Movie,1,6.73
10350,Hakuouki Sekkaroku,"['Adventure', ' Historical', ' Martial Arts', ' Samurai', ' Supernatural']",Movie,1,6.73
20431,Hoozuki no Reitetsu,"['Adventure', ' Comedy', ' Mystery']",Movie,1,6.73
15487,Kuroko no Basket NG-shuu,"['Drama', ' Historical', ' Slice of Life']",Movie,1,6.72
1462,Memories,"['Action', ' Adventure', ' Comedy', ' Fantasy', ' Shounen']",Movie,1,6.72
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,"['Comedy', ' Sci-Fi', ' Shounen']",Movie,1,6.72
28927,Owari no Seraph: Nagoya Kessen-hen,"['Comedy', ' Sci-Fi', ' Shounen']",Movie,1,6.72
398,Seikai no Senki III,"['Action', ' Adventure', ' Fantasy', ' Magic', ' Shounen']",Movie,1,6.72
20847,Seitokai Yakuindomo*,"['Drama', ' Historical', ' Romance']",Movie,1,6.72
2451,Space Cobra,"['Adventure', ' Drama', ' Fantasy', ' Historical', ' Shounen']",Movie,1,6.72
8937,Toaru Majutsu no Index II,"['Adventure', ' Fantasy', ' Kids']",Movie,1,6.72
12883,Tsuritama,"['Comedy', ' Fantasy', ' Kids']",Movie,1,6.72
30413,Yowamushi Pedal Movie,"['Action', ' Drama', ' Mecha', ' Military', ' Sci-Fi', ' Space']",Movie,1,6.72
30902,Yuru Yuri Nachuyachumi!+,"['Action', ' Adventure', ' Comedy', ' Sci-Fi', ' Shounen', ' Sports']",Movie,1,6.71
6347,Baka to Test to Shoukanjuu,"['Adventure', ' Comedy', ' Fantasy', ' Kids']",Movie,1,6.71
3841,Chis Sweet Home,"['Action', ' Drama', ' Fantasy', ' Romance', ' Sci-Fi']",Movie,1,6.71
8086,Densetsu no Yuusha no Densetsu,"['Action', ' Adventure', ' Mecha', ' Military', ' Sci-Fi', ' Space']",Movie,1,6.70
9982,Fairy Tail OVA,"['Action', ' Fantasy', ' Sci-Fi']",Movie,1,6.70
1888,Ichigo Mashimaro OVA,"['Adventure', ' Comedy', ' Fantasy', ' Kids', ' Music']",Movie,1,6.70
1096,Mobile Police Patlabor 2: The Movie,"['Mecha', ' Sci-Fi']",Movie,1,6.70
14407,Persona 3 the Movie 1: Spring of Birth,"['Drama', ' Shoujo', ' Slice of Life']",Movie,1,6.69
1719,Rozen Maiden: Ouvertüre,"['Adventure', ' Drama', ' Fantasy', ' Music']",Movie,1,6.69
290,Seikai no Monshou,"['Action', ' Drama', ' Martial Arts', ' Shounen', ' Super Power']",Movie,1,6.69
154,Shaman King,"['Action', ' Mecha', ' Military', ' Police', ' Sci-Fi']",Movie,1,6.68
11757,Sword Art Online,"['Drama', ' Fantasy', ' Mystery']",Movie,1,6.68
5074,Tetsuwan Birdy Decode:02,"['Comedy', ' Martial Arts']",Movie,1,6.68
31733,Bishoujo Senshi Sailor Moon Crystal Season III,"['Action', ' Adventure', ' Comedy', ' Drama', ' Fantasy', ' Kids']",Movie,1,6.68
1690,Bokurano,"['Adventure', ' Comedy', ' Fantasy', ' Kids']",Movie,1,6.68
4177,Bounen no Xamdou,"['Adventure', ' Fantasy', ' Kids']",Movie,1,6.68
10092,Break Blade 6: Doukoku no Toride,"['Adventure', ' Comedy', ' Kids']",Movie,1,6.68
9785,Detective Conan: Conan vs. Kid - Shark  Jewel,"['Action', ' Drama', ' Fantasy', ' Horror', ' Magic', ' Sci-Fi', ' Supernatural']",Movie,1,6.68
985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,"['Adventure', ' Comedy', ' Fantasy', ' Game']",Movie,1,6.68
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,"['Drama', ' Historical', ' Slice of Life']",Movie,1,6.67
6984,Hidamari Sketch x 365 Specials,"['Comedy', ' Shounen']",Movie,1,6.67
27991,K: Return of Kings,"['Adventure', ' Demons', ' Fantasy']",Movie,1,6.67
21659,Kill la Kill Special,"['Comedy', ' Sci-Fi']",Movie,1,6.66
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV),"['Action', ' Adventure', ' Comedy', ' Fantasy', ' Kids']",Movie,1,6.65
474,Macross Plus,"['Adventure', ' Drama', ' Kids', ' Slice of Life']",Movie,1,6.66
1211,Macross Plus Movie Edition,"['Mecha', ' Sci-Fi']",Movie,1,6.66
9510,Mitsudomoe Zouryouchuu!,"['Comedy', ' Dementia', ' Fantasy']",Movie,1,6.65
5751,Prince of Tennis: Another Story - Messages From Past and Future,"['Action', ' Sci-Fi', ' Super Power']",Movie,1,6.65
3515,Saint Seiya: Meiou Hades Elysion-hen,"['Shounen', ' Sports']",Movie,1,6.65
13663,To LOVE-Ru Darkness,"['Adventure', ' Comedy', ' Fantasy', ' Kids']",Movie,1,6.65
13851,To LOVE-Ru Darkness OVA,"['Adventure', ' Fantasy', ' Sci-Fi', ' Shounen']",Movie,1,6.65
6956,Working!!,"['Action', ' Mecha', ' Sci-Fi', ' Space']",Movie,1,6.65
9441,Yume-iro Pâtissière SP Professional,"['Adventure', ' Shounen']",Movie,1,6.64
233,Daa! Daa! Daa!,"['Action', ' Adventure', ' Sci-Fi']",Movie,1,6.64
2397,Digimon Adventure: Bokura no War Game!,"['Action', ' Demons', ' Supernatural']",Movie,1,6.64
345,Eikoku Koi Monogatari Emma,"['Action', ' Comedy', ' Fantasy', ' Magic', ' Shoujo']",Movie,1,6.63
71,Full Metal Panic!,"['Adventure', ' Mecha', ' Space']",Movie,1,6.63
10793,Guilty Crown,"['Adventure', ' Comedy', ' Fantasy']",Movie,1,6.63
9760,Hoshi wo Ou Kodomo,"['Action', ' Comedy', ' Shounen', ' Sports']",Movie,1,6.63
160,"""Ima","['Adventure', ' Drama', ' Magic']",Movie,1,6.63
3713,Jigoku Shoujo Mitsuganae,"['Action', ' Drama', ' Sci-Fi', ' Shounen']",Movie,1,6.63
2593,Kara no Kyoukai 1: Fukan Fuukei,"['Action', ' Dementia', ' Drama', ' Sci-Fi']",Movie,1,6.62
2454,Kimagure Orange☆Road: Ano Hi ni Kaeritai,"['Action', ' Comedy', ' Shounen']",Movie,1,6.62
32380,Kono Subarashii Sekai ni Shukufuku wo! OVA,"['Adventure', ' Kids']",Movie,1,6.62
33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,"['Adventure', ' Drama', ' Fantasy', ' Romance']",Movie,1,6.62
13203,Lupin the Third: Mine Fujiko to Iu Onna,"['Comedy', ' Drama', ' School', ' Shounen', ' Sports']",Movie,1,6.62
